title,item_id,rate,content,sentiment
Tcl 40 Se 256 Gb  Twilight Purple 6 Gb Ram,MLA1401603065,5,"Pongo 5 estrellas por la relación precio y cantidad de gb, pero la cámara no es la mejor de todas, hay mejores, aunque su punto fuerte es el audio estéreo, muy buena potencia.
Lo devolví pero para quienes necesiten un celular medianamente económico y con bastantes gb, súper recomendado.",Positive
Tcl 40 Se 256 Gb  Twilight Purple 6 Gb Ram,MLA1401603065,5,Excelente. Recomendado.,Positive
Tcl 40 Se 256 Gb  Twilight Purple 6 Gb Ram,MLA1401603065,5,Anda muy bien exelente.,Positive
Tcl 40 Se 256 Gb  Twilight Purple 6 Gb Ram,MLA1401603065,5,"Me encantó, excelente calidad y es bellísimo. Vale la pena.",Positive
Tcl 40 Se 256 Gb  Twilight Purple 6 Gb Ram,MLA1401603065,4,Funciona muy bien.,Positive
Tcl 40 Se 256 Gb  Twilight Purple 6 Gb Ram,MLA1401603065,5,Excelente me puso muy feliz poder encontrar esta oferta.,Positive
Tcl 40 Se 256 Gb  Twilight Purple 6 Gb Ram,MLA1401603065,5,"Por el precio no se puede pedir mas nada, tiene de todo.",Positive
Tcl 40 Se 256 Gb  Twilight Purple 6 Gb Ram,MLA1401603065,5,Mi producto me pareció exelente trae cargador y auriculares.,Positive
Tcl 40 Se 256 Gb  Twilight Purple 6 Gb Ram,MLA1401603065,5,"Muy buen producto, batería 10/10 en 6 hs me gasto 20 por ciento , la memoria ram de 6 gb hace volar las aplicaciones, por el momento un 10.",Positive
Tcl 40 Se 256 Gb  Twilight Purple 6 Gb Ram,MLA1401603065,5,Me encantó super lindo.,Positive
Tcl 40 Se 256 Gb  Twilight Purple 6 Gb Ram,MLA1401603065,5,Muy bueno para su precio.,Positive
Tcl 40 Se 256 Gb  Twilight Purple 6 Gb Ram,MLA1401603065,5,Exelente.,Positive
Tcl 40 Se 256 Gb  Twilight Purple 6 Gb Ram,MLA1401603065,5,"El celu es impresionante, nada que envidiarle a otros de igual características pero el triple de precio. Me animé a comprarlo porque mis hijos tienen el 30 se y salió buenísimo. Recomiendo la marca tcl ampliamente!.",Positive
Tcl 40 Se 256 Gb  Twilight Purple 6 Gb Ram,MLA1401603065,5,De diez.,Positive
Tcl 40 Se 256 Gb  Twilight Purple 6 Gb Ram,MLA1401603065,5,"Me encantó, súper conforme con la compra. Lo recomiendo, no tiene nada q envidiarle a otras marcas.",Positive
Tcl 40 Se 256 Gb  Twilight Purple 6 Gb Ram,MLA1401603065,3,Bueno.,Negative
Tcl 40 Se 256 Gb  Twilight Purple 6 Gb Ram,MLA1401603065,3,Un poco lento por las características que tiene.,Negative
Tcl 40 Se 256 Gb  Twilight Purple 6 Gb Ram,MLA1401603065,3,"Pense que era otra cosa ,la batería dura un dia nomás y el teclado horrible a veces ni escribe,los msj si no entro en l app no me llegan,estoy arrepentida.",Negative
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,5,"El celular me parece increíble, para el precio que tiene cumple bien con todo, llevo 2 días con el y hasta ahora no tuve inconvenientes, descargue juegos pesados de 30gb y los corrió bien, a veces se sobre calienta un poco como único detalle pero lo demás más que contenta.",Positive
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,5,"Muy buen equipo por el precio, lo necesario para el día a día, muy ágil en las aplicaciones cotidianas y juegos de pocos requisitos.
La estética del equipo es muy bonita, eco cuero en la parte trasera que le da un tacto diferente a lo que estamos acostumbrados.
El peso del equipo es ideal para maniobrarlo con comodidad, al igual que su tamaño.
La cámara está bien, no sorprende pero no deja un mal sabor de boca, con buena iluminación es espectacular.
El sonido está bien, al ser estereo da una buena potencia y la calidad acordé al equipo.
La batería aguanta el día tranquilamente con un uso normal o bajoz ya si se le dan un uso fuerte, tiktok, juegos y youtube, no va a llegar al día.
Muy conforme.",Positive
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,4,Está muy bien. Pero decía q tiene nfc y no tiene.,Positive
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,5,Excelente.,Positive
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,5,Espectacular en todo sentido.,Positive
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,4,"Buen equipo. Los juegos corren bien. La batería se calienta un poco, tanto en uso continuado de instagram o algún juego como cargando. El sonido es buenísimo, stereo.
La cámara está bien. Saca nítido, con maximo zoom pierde calidad.
En líneas generales está muy bien, valió la pena la compra.",Positive
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,5,Muy bueno.,Positive
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,5,Lo recomiendo 100%.,Positive
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,5,Muy bueno.,Positive
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,5,Fue un regalo para mi sobrino y quedo encantado.,Positive
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,5,"Cumple con todas las necesidades de un smart phone. Es algo más lento que los celulares de alta gama, pero nada mas.",Positive
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,5,Me encanta 😊.,Positive
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,4,Buen producto.,Positive
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,5,Bellísimo.,Positive
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,5,"Lo compré más q nada x la batería y si, rinde el día con varias aplicaciones en uso.",Positive
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,4,"Es un celu bien basico como para zafar. Tenia una buena relacion precio/calidad al momento de la compra, 14-02-24.",Positive
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,4,"Estéticamente hermoso. La cámara es mala, el cargador no es de carga rápida, de vez en cuándo se traba la aplicación del teléfono y la batería no dura tanto como la de otros moto g que tuve, pero el sonido es bueno, es rápido y en relación precio-calidad 10/10.
Eso sí, como es un modelo nuevo es complicado conseguirle funda y vidrio.",Positive
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,5,"Está lindo el teléfono la camara y eso, la batería pensé duraba más pero para uso diario está bien.",Positive
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,5,"Cumple para un teléfono diario, es ligero y de bastante buena gama, lo volvería a comprar. La cámara si bastante meh.",Positive
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,5,"La verdad es lo que esperaba , de 10 bateria , cámara, buen procesador!.",Positive
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,5,Muy bueno. Liviano. Tengo señal de datos que con el otro celu moto g 20 no lo tenía.,Positive
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,5,Hasta ahora muy buen teléfono.,Positive
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,5,Esta muy bueno y muy fácil de manejar. Y el tamaño es justo lo que quería.,Positive
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,5,"Es un celular muy completo, lo único que no me gusta es que la batería le dura apenas un día pero lo demás es muy lindo.",Positive
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,5,"Muy buen celular, buena relación precio-calidad. El teléfono es rápido. La cámara saca muy buenas fotos y la batería dura un día si lo usas para lo básico. La pantalla es excelente. Muy conforme con el producto.",Positive
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,5,"Lo compre para mi mama (60 años, huerfana digital).
Es celu es muy lindo esteticamente, funciona muy bien si lo usas dentro de sus limites.",Positive
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,5,"Excelente no se cuelga, lo cambie x un a22 que tenía ya q desde fabrica fallaba.",Positive
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,5,"El celu por el precio esta excelente, es como la versión low cost del g72, lo veo bien dentro de todo, cámara y batería buenas, acabados clean bueno al tacto, ram y proce decentes, 128gb de rom, esta bien en lineas generales, buen teléfono y en cuotas sin interés.",Positive
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,5,Excelente 🤟😎.,Positive
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,4,El producto es lo que esperaba.,Positive
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,5,De estética hermoso. Relación precio calidad inmejorable compramos dos para mis suegros y son una masa. Obviamente gama media pero esta inmejorable por el precio.,Positive
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,5,Solo creí que venía con funda protectora. Pero yo había leído mal.,Positive
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,5,Cumple con lo que ofrece.,Positive
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,5,Espectacular.,Positive
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,5,Se lo compré para mí hijo y está muy conforme con el producto para el dice que es excelente.,Positive
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,5,Estoy conforme.,Positive
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,5,Motorola nunca decepciona!!! hace más de dos meses que compré este equipo y la verdad ni una sola queja. La calidad es suprema.,Positive
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,4,Muy buen producto es súper recomendable.,Positive
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,5,"No viene con huella digital en la pantalla, solo eso lo demás buen producto.",Positive
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,5,Estoy muy conforme con el productor.,Positive
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,5,Excelente era lo que esperaba.,Positive
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,5,Muy bueno en cuanto a relación precio-calidad.,Positive
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,5,Gracias por avisarme antes de llegar y por. Confírmame quién recibió la compra!! exelente.,Positive
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,3,"El celular se traba, hay veces que no me deja usar las aplicaciones y lo tengo que reiniciar para poder usarlo lo tengo hace menos de 1 mes y ya tengo esos problemas. Cámara 10/10 y velocidad no noto la diferencia con otros celulares.",Negative
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,3,"El teléfono en si esta bueno, ósea, android 13, relacion precio calidad esta bien, la cámara pésima pésima, las fotos malísimas, me desilusiono sinceramente, donde le haces zoom, pierde total nitidez, la batería dándole un uso muy leve, usándolo para wsp o chusmear instagram de a poco te dura todo el día, yo lo cargo de noche nada mas, pero donde le das un uso mas intenso, no se, youtube, o alguna app pesadita, te destruye la batería enseguida, te la consume al toque. Después de eso, nada mas que agregar, es el android el que maneja la funcionalidad del teléfono.",Negative
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,1,"Hola , la batería del celular no me llega a durar 12 hs, si me conecto con los datos se consume más rápido y sin usarlo.",Negative
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,2,"El cargador vino fallado,no anduvo,lo demás bien.",Negative
Motorola Moto G14 128 Gb Beige 4 Gb Ram,MLA1570934784,2,"La caja casi abierta,vino sin film protector de pantalla típico de todos los modelos, el cargador no dice motorola. No se. Me genera dudas.",Negative
"Xiaomi Smart Band Mi Band 8 1.62  Caja De  Plástico  Negra, Malla  Negra De  Silicona Y Bisel  Negro De  Plástico",MLA1443765482,5,"Excelente producto, tuve el 1, luego el 3 y ahora el 8.",Positive
"Xiaomi Smart Band Mi Band 8 1.62  Caja De  Plástico  Negra, Malla  Negra De  Silicona Y Bisel  Negro De  Plástico",MLA1443765482,5,Funciona bien por ahora por ser muy nuevo solo esta en chino e ingles pero seguramente con e correr de los dias saldar la version en español.,Positive
"Xiaomi Smart Band Mi Band 8 1.62  Caja De  Plástico  Negra, Malla  Negra De  Silicona Y Bisel  Negro De  Plástico",MLA1443765482,5,"La smart band 8 es lo que se espera, ni se siente cuando la usas. Después de 4 años con una mi band 4, el cambio se nota, mejor pantalla, más funciones, resultó un cambio excelente. Recomiendo 100% la compra.",Positive
"Xiaomi Smart Band Mi Band 8 1.62  Caja De  Plástico  Negra, Malla  Negra De  Silicona Y Bisel  Negro De  Plástico",MLA1443765482,5,Me encanta. Muy bonita y ayuda mucho a moverse.,Positive
"Xiaomi Smart Band Mi Band 8 1.62  Caja De  Plástico  Negra, Malla  Negra De  Silicona Y Bisel  Negro De  Plástico",MLA1443765482,5,Lo compré para regalar a mí señora. Dice que la batería le dura tres días. Tiene muchas aplicaciones útiles.,Positive
"Xiaomi Smart Band Mi Band 8 1.62  Caja De  Plástico  Negra, Malla  Negra De  Silicona Y Bisel  Negro De  Plástico",MLA1443765482,5,Excelente me encanto !.,Positive
"Xiaomi Smart Band Mi Band 8 1.62  Caja De  Plástico  Negra, Malla  Negra De  Silicona Y Bisel  Negro De  Plástico",MLA1443765482,5,"Es excelente. Vengo de tener una xiaomi mi band 5 y el cambio es abismal. La calidad de la pantalla es excelente y funciona de una manera muy fluida. La conectividad con el teléfono es mucho mejor que en versiones anteriores. Los modos de entrenamiento son mucho más personalizables, pudiendo agregar calentamientos, intervalos, enfriamiento, etc. La batería dura aproximadamente 8 o 9 días. La verdad es que estoy muy conforme con este producto, 100% recomendado.",Positive
"Xiaomi Smart Band Mi Band 8 1.62  Caja De  Plástico  Negra, Malla  Negra De  Silicona Y Bisel  Negro De  Plástico",MLA1443765482,5,"Muy bien producto, lo tengo hace unos meses ya y no me dio ninguna falla.",Positive
"Xiaomi Smart Band Mi Band 8 1.62  Caja De  Plástico  Negra, Malla  Negra De  Silicona Y Bisel  Negro De  Plástico",MLA1443765482,5,"Gran producto. Mejora bastante con respecto a la mi band 7, sobre todo con la pantalla amoled, el brillo automático, los materiales y el diseño de la malla. La batería dura 10-12 días aprox.",Positive
"Xiaomi Smart Band Mi Band 8 1.62  Caja De  Plástico  Negra, Malla  Negra De  Silicona Y Bisel  Negro De  Plástico",MLA1443765482,5,Excelente.,Positive
"Xiaomi Smart Band Mi Band 8 1.62  Caja De  Plástico  Negra, Malla  Negra De  Silicona Y Bisel  Negro De  Plástico",MLA1443765482,5,Excelente. Cada vez se superan mas.,Positive
"Xiaomi Smart Band Mi Band 8 1.62  Caja De  Plástico  Negra, Malla  Negra De  Silicona Y Bisel  Negro De  Plástico",MLA1443765482,5,"El producto es genial,uso para cronometrar mis horas de estudio y también para praticar deportes,simplesmente me encanta,la bateria dura un montón,yo uso mucho y tarda 12 dias para q yo ponga para cargar.",Positive
"Xiaomi Smart Band Mi Band 8 1.62  Caja De  Plástico  Negra, Malla  Negra De  Silicona Y Bisel  Negro De  Plástico",MLA1443765482,5,"Por ahora funciona todo ok, fácil de conectar.
Funciona ok , buena batería. Por el precio muy bueno.",Positive
"Xiaomi Smart Band Mi Band 8 1.62  Caja De  Plástico  Negra, Malla  Negra De  Silicona Y Bisel  Negro De  Plástico",MLA1443765482,5,Excelente relación precio calidad.,Positive
"Xiaomi Smart Band Mi Band 8 1.62  Caja De  Plástico  Negra, Malla  Negra De  Silicona Y Bisel  Negro De  Plástico",MLA1443765482,5,"Lo único que, o yo no sé, o no se puede agrandar la letra.
Más allá de eso, muy buena compra. 4. 8 estrellas.",Positive
"Xiaomi Smart Band Mi Band 8 1.62  Caja De  Plástico  Negra, Malla  Negra De  Silicona Y Bisel  Negro De  Plástico",MLA1443765482,5,"Tuve ka version 4 , 6 y ahora la 8. La verdad es un espectaculo la miband super recomendada.",Positive
"Xiaomi Smart Band Mi Band 8 1.62  Caja De  Plástico  Negra, Malla  Negra De  Silicona Y Bisel  Negro De  Plástico",MLA1443765482,5,Muy buena calidad y funcionamiento.,Positive
"Xiaomi Smart Band Mi Band 8 1.62  Caja De  Plástico  Negra, Malla  Negra De  Silicona Y Bisel  Negro De  Plástico",MLA1443765482,5,"Pase de la mi band 4 a esta, más grande la pantalla, mucha más nitidez, los sensores son muy buenos y sinceramente es como no llevarla xq pesa muy poco, xiaomi sigue haciendo muy bien las cosas.",Positive
"Xiaomi Smart Band Mi Band 8 1.62  Caja De  Plástico  Negra, Malla  Negra De  Silicona Y Bisel  Negro De  Plástico",MLA1443765482,5,Bien gracias.,Positive
"Xiaomi Smart Band Mi Band 8 1.62  Caja De  Plástico  Negra, Malla  Negra De  Silicona Y Bisel  Negro De  Plástico",MLA1443765482,5,Tuve dos xiaomi7 que son productos muy buenos. Esta tiene algunas ventajas sobre las anteriores y considero que es muy precisa en las mediciones y con un precio excelente por calidad y funciones.,Positive
"Xiaomi Smart Band Mi Band 8 1.62  Caja De  Plástico  Negra, Malla  Negra De  Silicona Y Bisel  Negro De  Plástico",MLA1443765482,5,"La mejor versión de xiaomi,,.",Positive
"Xiaomi Smart Band Mi Band 8 1.62  Caja De  Plástico  Negra, Malla  Negra De  Silicona Y Bisel  Negro De  Plástico",MLA1443765482,5,God.,Positive
"Xiaomi Smart Band Mi Band 8 1.62  Caja De  Plástico  Negra, Malla  Negra De  Silicona Y Bisel  Negro De  Plástico",MLA1443765482,4,"El reloj me gusto, para todo lo que quisiera que registrara consume muchísima batería pero en relación precio calidad, fue un producto satisfactorio. Hay algunas funciones que pensé que tenia que no tiene, como responder mensajes de whatsapp con mensajes predeterminados o emoticones y no, lo cual le quito varios puntos, pero es un buen producto.",Positive
"Xiaomi Smart Band Mi Band 8 1.62  Caja De  Plástico  Negra, Malla  Negra De  Silicona Y Bisel  Negro De  Plástico",MLA1443765482,5,Muy bueno.,Positive
"Xiaomi Smart Band Mi Band 8 1.62  Caja De  Plástico  Negra, Malla  Negra De  Silicona Y Bisel  Negro De  Plástico",MLA1443765482,4,"Se lo regalé a mi hijo, está muy contento y lo incentiva para mejorar en sus ejercicios. La duración de la batería es sorprendente.",Positive
"Xiaomi Smart Band Mi Band 8 1.62  Caja De  Plástico  Negra, Malla  Negra De  Silicona Y Bisel  Negro De  Plástico",MLA1443765482,5,"Ya tenemos uno y lo compramos xque nos resultó muy bueno,es para recomendar.",Positive
"Xiaomi Smart Band Mi Band 8 1.62  Caja De  Plástico  Negra, Malla  Negra De  Silicona Y Bisel  Negro De  Plástico",MLA1443765482,4,"Para ser ideal le faltaría gps, la detección de deporte automática generalmente no funciona (solo dos veces lo hizo) cuando entrenas a full y lo usas con todas sus características la batería dura 2 o 3 días. En la aplicación del celular tiene para agregar los datos de la presión sanguínea pero eso no lo mide, no tiene para tomar la temperatura. Cuando tenés activa una aplicación, no se pueden ver las otras. Por ejemplo si está el cronómetro, no podés ver tu rendimiento, tenés q verlo en la aplicación del celular que no se actualiza constantemente y tenés q abrirla y cerrarla para q lo hagas. Más allá de todo eso como es mi primer smartwatch me ha ayudado mucho en controlar mi entrenamiento y ahora puedo ver mi rendimiento en la cinta o en la bicicleta en interior q antes no tenía forma de controlarlo y ver los resultados.",Positive
